Date,Open,High,Low,Close,Adj Close,Volume
2014-03-07,1339000.000000,1339000.000000,1329000.000000,1339000.000000,1265140.250000,150973
2014-03-10,1320000.000000,1330000.000000,1317000.000000,1320000.000000,1247188.375000,173152
2014-03-11,1320000.000000,1327000.000000,1309000.000000,1322000.000000,1249078.000000,181596
2014-03-12,1320000.000000,1320000.000000,1293000.000000,1294000.000000,1222622.625000,251585
2014-03-13,1294000.000000,1313000.000000,1290000.000000,1290000.000000,1218843.125000,235004
2014-03-14,1270000.000000,1285000.000000,1270000.000000,1275000.000000,1204670.625000,216736
2014-03-17,1275000.000000,1276000.000000,1258000.000000,1266000.000000,1196167.000000,176400
2014-03-18,1270000.000000,1283000.000000,1266000.000000,1278000.000000,1207505.125000,220912
2014-03-19,1280000.000000,1285000.000000,1268000.000000,1269000.000000,1199001.375000,152771
2014-03-20,1270000.000000,1272000.000000,1262000.000000,1262000.000000,1192387.625000,118788
2014-03-21,1269000.000000,1273000.000000,1262000.000000,1273000.000000,1202781.000000,166426
2014-03-24,1260000.000000,1274000.000000,1259000.000000,1273000.000000,1202781.000000,141478
2014-03-25,1269000.000000,1270000.000000,1241000.000000,1247000.000000,1178214.875000,272500
2014-03-26,1269000.000000,1290000.000000,1248000.000000,1285000.000000,1214119.000000,348894
2014-03-27,1290000.000000,1333000.000000,1285000.000000,1333000.000000,1259471.250000,417557
2014-03-28,1320000.000000,1338000.000000,1320000.000000,1335000.000000,1261361.000000,212974
2014-03-31,1345000.000000,1345000.000000,1322000.000000,1343000.000000,1268919.750000,265197
2014-04-01,1345000.000000,1345000.000000,1331000.000000,1339000.000000,1265140.250000,221620
2014-04-02,1350000.000000,1357000.000000,1343000.000000,1357000.000000,1282147.375000,262001
2014-04-03,1351000.000000,1395000.000000,1351000.000000,1390000.000000,1313327.125000,381976
2014-04-04,1377000.000000,1397000.000000,1377000.000000,1380000.000000,1303878.500000,368007
2014-04-07,1397000.000000,1397000.000000,1374000.000000,1397000.000000,1319941.000000,215235
2014-04-08,1387000.000000,1399000.000000,1375000.000000,1394000.000000,1317106.375000,212164
2014-04-09,1394000.000000,1395000.000000,1364000.000000,1371000.000000,1295375.125000,321232
2014-04-10,1369000.000000,1380000.000000,1360000.000000,1380000.000000,1303878.500000,199984
2014-04-11,1362000.000000,1368000.000000,1359000.000000,1365000.000000,1289706.125000,213187
2014-04-14,1365000.000000,1386000.000000,1365000.000000,1370000.000000,1294430.375000,211720
2014-04-15,1386000.000000,1387000.000000,1369000.000000,1370000.000000,1294430.375000,219396
2014-04-16,1370000.000000,1392000.000000,1363000.000000,1380000.000000,1303878.500000,186171
2014-04-17,1376000.000000,1380000.000000,1366000.000000,1370000.000000,1294430.375000,144833
2014-04-18,1370000.000000,1379000.000000,1370000.000000,1378000.000000,1301988.875000,190367
2014-04-21,1379000.000000,1386000.000000,1375000.000000,1380000.000000,1303878.500000,65985
2014-04-22,1374000.000000,1384000.000000,1371000.000000,1375000.000000,1299154.500000,121686
2014-04-23,1394000.000000,1395000.000000,1382000.000000,1389000.000000,1312382.250000,190015
2014-04-24,1409000.000000,1409000.000000,1399000.000000,1407000.000000,1329389.375000,210924
2014-04-25,1420000.000000,1428000.000000,1398000.000000,1399000.000000,1321830.750000,305396
2014-04-28,1404000.000000,1406000.000000,1382000.000000,1388000.000000,1311437.625000,188629
2014-04-29,1389000.000000,1395000.000000,1351000.000000,1360000.000000,1284981.750000,218184
2014-04-30,1380000.000000,1381000.000000,1326000.000000,1343000.000000,1268919.750000,300946
2014-05-02,1343000.000000,1359000.000000,1343000.000000,1346000.000000,1271754.250000,298867
2014-05-07,1346000.000000,1356000.000000,1340000.000000,1344000.000000,1269864.500000,283794
2014-05-08,1355000.000000,1355000.000000,1344000.000000,1350000.000000,1275533.750000,325638
2014-05-09,1356000.000000,1358000.000000,1326000.000000,1335000.000000,1261361.000000,263141
2014-05-12,1336000.000000,1395000.000000,1332000.000000,1388000.000000,1311437.625000,318896
2014-05-13,1388000.000000,1425000.000000,1388000.000000,1400000.000000,1322775.625000,242148
2014-05-14,1409000.000000,1415000.000000,1401000.000000,1415000.000000,1336948.000000,222075
2014-05-15,1414000.000000,1419000.000000,1403000.000000,1410000.000000,1332223.750000,136134
2014-05-16,1400000.000000,1437000.000000,1399000.000000,1428000.000000,1349230.875000,317130
2014-05-19,1428000.000000,1450000.000000,1408000.000000,1448000.000000,1368127.875000,385621
2014-05-20,1445000.000000,1454000.000000,1435000.000000,1451000.000000,1370962.375000,320146
2014-05-21,1435000.000000,1450000.000000,1435000.000000,1441000.000000,1361514.000000,216850
2014-05-22,1441000.000000,1448000.000000,1426000.000000,1426000.000000,1347341.375000,190800
2014-05-23,1405000.000000,1428000.000000,1405000.000000,1428000.000000,1349230.875000,170233
2014-05-26,1420000.000000,1432000.000000,1415000.000000,1422000.000000,1343562.000000,74712
2014-05-27,1417000.000000,1423000.000000,1403000.000000,1407000.000000,1329389.375000,94968
2014-05-28,1419000.000000,1435000.000000,1409000.000000,1433000.000000,1353955.250000,184019
2014-05-29,1450000.000000,1465000.000000,1440000.000000,1460000.000000,1379465.875000,250430
2014-05-30,1470000.000000,1482000.000000,1443000.000000,1443000.000000,1363403.625000,316621
2014-06-02,1443000.000000,1458000.000000,1439000.000000,1455000.000000,1374741.750000,148789
2014-06-03,1484000.000000,1495000.000000,1465000.000000,1470000.000000,1388914.375000,344685
2014-06-05,1470000.000000,1480000.000000,1450000.000000,1457000.000000,1376631.375000,270141
2014-06-09,1457000.000000,1473000.000000,1402000.000000,1409000.000000,1331278.750000,445392
2014-06-10,1421000.000000,1438000.000000,1405000.000000,1436000.000000,1356789.750000,184282
2014-06-11,1412000.000000,1430000.000000,1412000.000000,1422000.000000,1343562.000000,172515
2014-06-12,1430000.000000,1430000.000000,1401000.000000,1413000.000000,1335058.375000,258863
2014-06-13,1402000.000000,1404000.000000,1363000.000000,1367000.000000,1291595.750000,371781
2014-06-16,1380000.000000,1382000.000000,1362000.000000,1374000.000000,1298209.625000,306399
2014-06-17,1360000.000000,1378000.000000,1351000.000000,1374000.000000,1298209.625000,269535
2014-06-18,1373000.000000,1376000.000000,1356000.000000,1358000.000000,1283092.125000,220887
2014-06-19,1345000.000000,1349000.000000,1320000.000000,1323000.000000,1250022.875000,446794
2014-06-20,1330000.000000,1330000.000000,1296000.000000,1301000.000000,1229236.250000,478053
2014-06-23,1321000.000000,1332000.000000,1316000.000000,1322000.000000,1249078.000000,249765
2014-06-24,1340000.000000,1354000.000000,1332000.000000,1345000.000000,1270809.375000,237817
2014-06-25,1330000.000000,1333000.000000,1318000.000000,1320000.000000,1247188.375000,204638
2014-06-26,1309000.000000,1343000.000000,1307000.000000,1325000.000000,1251912.500000,255306
2014-06-27,1307000.000000,1319000.000000,1306000.000000,1311000.000000,1239152.375000,179061
2014-06-30,1310000.000000,1324000.000000,1309000.000000,1322000.000000,1249549.500000,177621
2014-07-01,1308000.000000,1314000.000000,1301000.000000,1310000.000000,1238207.125000,174508
2014-07-02,1317000.000000,1331000.000000,1306000.000000,1330000.000000,1257111.000000,222785
2014-07-03,1336000.000000,1336000.000000,1316000.000000,1318000.000000,1245768.750000,170861
2014-07-04,1322000.000000,1326000.000000,1303000.000000,1306000.000000,1234426.375000,119577
2014-07-07,1291000.000000,1301000.000000,1290000.000000,1292000.000000,1221193.625000,188741
2014-07-08,1294000.000000,1319000.000000,1287000.000000,1295000.000000,1224029.250000,241464
2014-07-09,1287000.000000,1308000.000000,1283000.000000,1308000.000000,1236316.875000,236598
2014-07-10,1308000.000000,1311000.000000,1302000.000000,1306000.000000,1234426.375000,179204
2014-07-11,1300000.000000,1302000.000000,1282000.000000,1284000.000000,1213632.000000,215592
2014-07-14,1298000.000000,1300000.000000,1286000.000000,1286000.000000,1215522.375000,141643
2014-07-15,1300000.000000,1323000.000000,1297000.000000,1320000.000000,1247659.125000,239521
2014-07-16,1313000.000000,1323000.000000,1311000.000000,1321000.000000,1248604.375000,182284
2014-07-17,1326000.000000,1335000.000000,1320000.000000,1330000.000000,1257111.000000,218454
2014-07-18,1315000.000000,1343000.000000,1314000.000000,1343000.000000,1269398.750000,194853
2014-07-21,1349000.000000,1360000.000000,1343000.000000,1353000.000000,1278850.500000,161199
2014-07-22,1348000.000000,1358000.000000,1345000.000000,1348000.000000,1274124.500000,126019
2014-07-23,1354000.000000,1357000.000000,1335000.000000,1338000.000000,1264672.625000,128346
2014-07-24,1350000.000000,1358000.000000,1331000.000000,1355000.000000,1280741.000000,161034
2014-07-25,1346000.000000,1355000.000000,1335000.000000,1355000.000000,1280741.000000,175803
2014-07-28,1355000.000000,1367000.000000,1344000.000000,1358000.000000,1283576.625000,179851
2014-07-29,1355000.000000,1388000.000000,1353000.000000,1386000.000000,1310042.125000,256186
2014-07-30,1388000.000000,1408000.000000,1374000.000000,1395000.000000,1318548.750000,347189
2014-07-31,1374000.000000,1385000.000000,1336000.000000,1343000.000000,1269398.750000,487027
2014-08-01,1305000.000000,1328000.000000,1292000.000000,1292000.000000,1221193.625000,564621
2014-08-04,1300000.000000,1317000.000000,1291000.000000,1317000.000000,1244823.625000,241335
2014-08-05,1301000.000000,1321000.000000,1300000.000000,1316000.000000,1243878.375000,172529
2014-08-06,1306000.000000,1316000.000000,1295000.000000,1300000.000000,1228755.000000,216602
2014-08-07,1300000.000000,1302000.000000,1285000.000000,1290000.000000,1219303.250000,190545
2014-08-08,1284000.000000,1285000.000000,1248000.000000,1250000.000000,1181495.250000,412429
2014-08-11,1275000.000000,1282000.000000,1257000.000000,1270000.000000,1200399.375000,372385
2014-08-12,1270000.000000,1294000.000000,1262000.000000,1266000.000000,1196618.500000,179914
2014-08-13,1275000.000000,1275000.000000,1248000.000000,1264000.000000,1194728.250000,256900
2014-08-14,1274000.000000,1282000.000000,1254000.000000,1261000.000000,1191892.375000,208947
2014-08-18,1261000.000000,1280000.000000,1250000.000000,1250000.000000,1181495.250000,210379
2014-08-19,1264000.000000,1273000.000000,1253000.000000,1254000.000000,1185276.125000,200888
2014-08-20,1264000.000000,1271000.000000,1251000.000000,1261000.000000,1191892.375000,188612
2014-08-21,1255000.000000,1261000.000000,1231000.000000,1235000.000000,1167317.375000,342108
2014-08-22,1245000.000000,1247000.000000,1235000.000000,1247000.000000,1178659.625000,168153
2014-08-25,1231000.000000,1231000.000000,1221000.000000,1228000.000000,1160701.125000,231544
2014-08-26,1235000.000000,1235000.000000,1221000.000000,1222000.000000,1155029.875000,214389
2014-08-27,1223000.000000,1237000.000000,1222000.000000,1230000.000000,1162591.500000,243420
2014-08-28,1258000.000000,1258000.000000,1236000.000000,1242000.000000,1173933.750000,206237
2014-08-29,1238000.000000,1238000.000000,1228000.000000,1234000.000000,1166372.250000,291165
2014-09-01,1236000.000000,1237000.000000,1224000.000000,1226000.000000,1158810.750000,113281
2014-09-02,1221000.000000,1225000.000000,1194000.000000,1194000.000000,1128564.250000,317992
2014-09-03,1200000.000000,1200000.000000,1180000.000000,1189000.000000,1123838.375000,424775
2014-09-04,1210000.000000,1216000.000000,1202000.000000,1210000.000000,1143687.625000,241999
2014-09-05,1215000.000000,1216000.000000,1195000.000000,1201000.000000,1135180.750000,215408
2014-09-11,1201000.000000,1207000.000000,1192000.000000,1192000.000000,1126674.125000,466184
2014-09-12,1200000.000000,1208000.000000,1200000.000000,1201000.000000,1135180.750000,217447
2014-09-15,1207000.000000,1208000.000000,1196000.000000,1200000.000000,1134235.500000,143230
2014-09-16,1208000.000000,1215000.000000,1201000.000000,1206000.000000,1139906.750000,141848
2014-09-17,1207000.000000,1226000.000000,1207000.000000,1226000.000000,1158810.750000,150915
2014-09-18,1230000.000000,1230000.000000,1204000.000000,1210000.000000,1143687.625000,189535
2014-09-19,1223000.000000,1223000.000000,1206000.000000,1210000.000000,1143687.625000,268701
2014-09-22,1204000.000000,1204000.000000,1180000.000000,1188000.000000,1122893.250000,320442
2014-09-23,1178000.000000,1185000.000000,1161000.000000,1161000.000000,1097373.000000,390828
2014-09-24,1152000.000000,1161000.000000,1141000.000000,1150000.000000,1086975.750000,315784
2014-09-25,1162000.000000,1166000.000000,1147000.000000,1156000.000000,1092646.875000,388290
2014-09-26,1152000.000000,1185000.000000,1148000.000000,1185000.000000,1120057.500000,248271
2014-09-29,1193000.000000,1200000.000000,1170000.000000,1195000.000000,1129509.625000,188020
2014-09-30,1185000.000000,1188000.000000,1165000.000000,1184000.000000,1119112.375000,247586
2014-10-01,1174000.000000,1183000.000000,1156000.000000,1156000.000000,1092646.875000,238596
2014-10-02,1165000.000000,1165000.000000,1141000.000000,1141000.000000,1078469.000000,254655
2014-10-06,1141000.000000,1156000.000000,1138000.000000,1151000.000000,1087921.000000,425058
2014-10-07,1162000.000000,1186000.000000,1162000.000000,1162000.000000,1098318.125000,202983
2014-10-08,1142000.000000,1151000.000000,1124000.000000,1130000.000000,1068071.750000,294411
2014-10-10,1130000.000000,1130000.000000,1099000.000000,1105000.000000,1044442.000000,436749
2014-10-13,1082000.000000,1127000.000000,1078000.000000,1108000.000000,1047277.500000,226895
2014-10-14,1127000.000000,1146000.000000,1120000.000000,1127000.000000,1065236.375000,331451
2014-10-15,1128000.000000,1145000.000000,1120000.000000,1125000.000000,1063345.875000,282872
2014-10-16,1116000.000000,1121000.000000,1104000.000000,1115000.000000,1053893.750000,302966
2014-10-17,1106000.000000,1115000.000000,1087000.000000,1089000.000000,1029318.625000,325635
2014-10-20,1115000.000000,1117000.000000,1101000.000000,1106000.000000,1045387.062500,189535
2014-10-21,1094000.000000,1100000.000000,1081000.000000,1083000.000000,1023647.750000,235321
2014-10-22,1097000.000000,1104000.000000,1090000.000000,1104000.000000,1043496.750000,222554
2014-10-23,1113000.000000,1113000.000000,1090000.000000,1094000.000000,1034044.750000,170118
2014-10-24,1103000.000000,1112000.000000,1092000.000000,1112000.000000,1051058.125000,167569
2014-10-27,1101000.000000,1111000.000000,1087000.000000,1095000.000000,1034989.937500,167772
2014-10-28,1090000.000000,1100000.000000,1086000.000000,1091000.000000,1031209.125000,124877
2014-10-29,1100000.000000,1130000.000000,1090000.000000,1130000.000000,1068071.750000,274522
2014-10-30,1129000.000000,1183000.000000,1115000.000000,1181000.000000,1116276.875000,491339
2014-10-31,1198000.000000,1250000.000000,1185000.000000,1244000.000000,1175824.250000,772463
2014-11-03,1250000.000000,1252000.000000,1216000.000000,1235000.000000,1167317.375000,269516
2014-11-04,1219000.000000,1242000.000000,1205000.000000,1217000.000000,1150304.000000,260006
2014-11-05,1215000.000000,1225000.000000,1194000.000000,1202000.000000,1136126.000000,203243
2014-11-06,1198000.000000,1210000.000000,1193000.000000,1204000.000000,1138016.500000,171403
2014-11-07,1218000.000000,1218000.000000,1195000.000000,1206000.000000,1139906.750000,120604
2014-11-10,1226000.000000,1269000.000000,1222000.000000,1268000.000000,1198508.875000,384058
2014-11-11,1255000.000000,1261000.000000,1227000.000000,1231000.000000,1163536.625000,242828
2014-11-12,1231000.000000,1234000.000000,1219000.000000,1230000.000000,1162591.500000,181592
2014-11-13,1228000.000000,1232000.000000,1199000.000000,1200000.000000,1134235.500000,230943
2014-11-14,1201000.000000,1201000.000000,1180000.000000,1194000.000000,1128564.250000,212435
2014-11-17,1190000.000000,1220000.000000,1182000.000000,1205000.000000,1138961.625000,193879
2014-11-18,1220000.000000,1227000.000000,1215000.000000,1220000.000000,1153139.500000,215094
2014-11-19,1238000.000000,1238000.000000,1212000.000000,1218000.000000,1151249.125000,250055
2014-11-20,1206000.000000,1220000.000000,1206000.000000,1210000.000000,1143687.625000,200483
2014-11-21,1219000.000000,1226000.000000,1217000.000000,1223000.000000,1155975.250000,246727
2014-11-24,1247000.000000,1248000.000000,1210000.000000,1220000.000000,1153139.500000,205686
2014-11-25,1224000.000000,1224000.000000,1190000.000000,1190000.000000,1124783.625000,356221
2014-11-26,1190000.000000,1211000.000000,1182000.000000,1201000.000000,1135180.750000,245758
2014-11-27,1273000.000000,1301000.000000,1264000.000000,1264000.000000,1194728.250000,887556
2014-11-28,1295000.000000,1296000.000000,1274000.000000,1287000.000000,1216467.750000,196891
2014-12-01,1294000.000000,1298000.000000,1287000.000000,1295000.000000,1224029.250000,257337
2014-12-02,1295000.000000,1295000.000000,1266000.000000,1295000.000000,1224029.250000,184454
2014-12-03,1300000.000000,1301000.000000,1295000.000000,1298000.000000,1226864.750000,194710
2014-12-04,1302000.000000,1303000.000000,1298000.000000,1300000.000000,1228755.000000,177427
2014-12-05,1314000.000000,1314000.000000,1300000.000000,1302000.000000,1230645.500000,112756
2014-12-08,1303000.000000,1321000.000000,1302000.000000,1319000.000000,1246714.000000,158331
2014-12-09,1319000.000000,1357000.000000,1319000.000000,1349000.000000,1275069.750000,271062
2014-12-10,1346000.000000,1346000.000000,1317000.000000,1317000.000000,1244823.625000,319556
2014-12-11,1317000.000000,1319000.000000,1294000.000000,1305000.000000,1233481.250000,409817
2014-12-12,1303000.000000,1304000.000000,1274000.000000,1286000.000000,1215522.375000,287945
2014-12-15,1280000.000000,1280000.000000,1260000.000000,1273000.000000,1203235.000000,286759
2014-12-16,1270000.000000,1289000.000000,1268000.000000,1279000.000000,1208906.000000,257895
2014-12-17,1279000.000000,1283000.000000,1253000.000000,1266000.000000,1196618.500000,261773
2014-12-18,1266000.000000,1279000.000000,1252000.000000,1266000.000000,1196618.500000,236165
2014-12-19,1294000.000000,1328000.000000,1287000.000000,1328000.000000,1255220.500000,367130
2014-12-22,1345000.000000,1347000.000000,1318000.000000,1345000.000000,1271289.125000,358877
2014-12-23,1346000.000000,1349000.000000,1337000.000000,1339000.000000,1265617.750000,219527
2014-12-24,1339000.000000,1343000.000000,1339000.000000,1343000.000000,1269398.750000,125140
2014-12-26,1343000.000000,1355000.000000,1343000.000000,1352000.000000,1277905.500000,229762
2014-12-29,1345000.000000,1347000.000000,1329000.000000,1329000.000000,1274548.750000,192749
2014-12-30,1330000.000000,1335000.000000,1321000.000000,1327000.000000,1272630.750000,212982
2015-01-02,1327000.000000,1340000.000000,1327000.000000,1330000.000000,1275507.750000,175499
2015-01-05,1336000.000000,1336000.000000,1313000.000000,1333000.000000,1278385.000000,202790
2015-01-06,1315000.000000,1317000.000000,1288000.000000,1295000.000000,1241941.875000,304710
2015-01-07,1294000.000000,1311000.000000,1282000.000000,1307000.000000,1253450.125000,286455
2015-01-08,1339000.000000,1339000.000000,1310000.000000,1314000.000000,1260163.500000,289552
2015-01-09,1314000.000000,1322000.000000,1314000.000000,1314000.000000,1260163.500000,186248
2015-01-12,1313000.000000,1319000.000000,1301000.000000,1316000.000000,1262081.375000,166508
2015-01-13,1314000.000000,1340000.000000,1300000.000000,1339000.000000,1284139.125000,245868
2015-01-14,1339000.000000,1355000.000000,1335000.000000,1345000.000000,1289893.250000,286645
2015-01-15,1345000.000000,1349000.000000,1329000.000000,1334000.000000,1279343.875000,282078
2015-01-16,1334000.000000,1334000.000000,1313000.000000,1316000.000000,1262081.375000,271370
2015-01-19,1329000.000000,1349000.000000,1320000.000000,1343000.000000,1287975.125000,133459
2015-01-20,1350000.000000,1372000.000000,1345000.000000,1372000.000000,1315787.000000,265561
2015-01-21,1367000.000000,1395000.000000,1360000.000000,1395000.000000,1337844.625000,332253
2015-01-22,1398000.000000,1399000.000000,1378000.000000,1378000.000000,1321541.125000,359154
2015-01-23,1400000.000000,1400000.000000,1377000.000000,1386000.000000,1329213.375000,257175
2015-01-26,1375000.000000,1395000.000000,1364000.000000,1389000.000000,1332090.500000,203070
2015-01-27,1375000.000000,1400000.000000,1374000.000000,1400000.000000,1342639.875000,199144
2015-01-28,1386000.000000,1390000.000000,1374000.000000,1378000.000000,1321541.125000,216630
2015-01-29,1368000.000000,1395000.000000,1357000.000000,1360000.000000,1304278.625000,274045
2015-01-30,1360000.000000,1377000.000000,1360000.000000,1365000.000000,1309073.875000,322200
2015-02-02,1365000.000000,1377000.000000,1356000.000000,1368000.000000,1311950.750000,210420
2015-02-03,1380000.000000,1380000.000000,1359000.000000,1366000.000000,1310032.875000,113088
2015-02-04,1375000.000000,1381000.000000,1359000.000000,1359000.000000,1303319.750000,186578
2015-02-05,1359000.000000,1369000.000000,1346000.000000,1358000.000000,1302360.500000,135408
2015-02-06,1346000.000000,1374000.000000,1336000.000000,1372000.000000,1315787.000000,160101
2015-02-09,1360000.000000,1399000.000000,1357000.000000,1395000.000000,1337844.625000,173870
2015-02-10,1400000.000000,1400000.000000,1377000.000000,1378000.000000,1321541.125000,130387
2015-02-11,1374000.000000,1374000.000000,1354000.000000,1355000.000000,1299483.500000,199476
2015-02-12,1340000.000000,1358000.000000,1331000.000000,1344000.000000,1288934.250000,214964
2015-02-13,1360000.000000,1361000.000000,1345000.000000,1361000.000000,1305237.500000,130458
2015-02-16,1368000.000000,1374000.000000,1361000.000000,1374000.000000,1317705.000000,124530
2015-02-17,1374000.000000,1377000.000000,1364000.000000,1377000.000000,1320582.125000,114900
2015-02-23,1377000.000000,1390000.000000,1366000.000000,1367000.000000,1310992.125000,306036
2015-02-24,1385000.000000,1389000.000000,1364000.000000,1367000.000000,1310992.125000,217265
2015-02-25,1380000.000000,1385000.000000,1373000.000000,1379000.000000,1322500.250000,167485
2015-02-26,1379000.000000,1380000.000000,1368000.000000,1375000.000000,1318664.125000,163583
2015-02-27,1375000.000000,1376000.000000,1357000.000000,1357000.000000,1301401.500000,260188
2015-03-02,1375000.000000,1423000.000000,1367000.000000,1423000.000000,1364697.500000,436112
2015-03-03,1435000.000000,1437000.000000,1406000.000000,1418000.000000,1359902.250000,274976
2015-03-04,1411000.000000,1440000.000000,1410000.000000,1437000.000000,1378123.750000,232062
2015-03-05,1439000.000000,1443000.000000,1417000.000000,1422000.000000,1363738.375000,192312
2015-03-06,1414000.000000,1449000.000000,1406000.000000,1442000.000000,1382918.875000,234670
2015-03-09,1440000.000000,1440000.000000,1420000.000000,1420000.000000,1361820.375000,156292
2015-03-10,1434000.000000,1443000.000000,1420000.000000,1421000.000000,1362779.500000,208397
2015-03-11,1419000.000000,1479000.000000,1418000.000000,1474000.000000,1413607.875000,422173
2015-03-12,1460000.000000,1473000.000000,1447000.000000,1447000.000000,1387714.125000,383064
2015-03-13,1461000.000000,1479000.000000,1455000.000000,1457000.000000,1397304.500000,188262
2015-03-16,1458000.000000,1487000.000000,1455000.000000,1470000.000000,1409771.750000,179491
2015-03-17,1470000.000000,1500000.000000,1460000.000000,1497000.000000,1435665.625000,273223
2015-03-18,1496000.000000,1506000.000000,1486000.000000,1503000.000000,1441419.750000,249287
2015-03-19,1510000.000000,1510000.000000,1470000.000000,1470000.000000,1409771.750000,264516
2015-03-20,1475000.000000,1480000.000000,1460000.000000,1464000.000000,1404017.500000,254099
2015-03-23,1462000.000000,1474000.000000,1458000.000000,1467000.000000,1406894.750000,162458
2015-03-24,1455000.000000,1478000.000000,1455000.000000,1476000.000000,1415526.000000,182263
2015-03-25,1487000.000000,1488000.000000,1472000.000000,1485000.000000,1424157.250000,187381
2015-03-26,1450000.000000,1456000.000000,1421000.000000,1421000.000000,1362779.500000,420119
2015-03-27,1415000.000000,1448000.000000,1415000.000000,1421000.000000,1362779.500000,321316
2015-03-30,1425000.000000,1434000.000000,1412000.000000,1428000.000000,1369492.625000,179110
2015-03-31,1449000.000000,1452000.000000,1430000.000000,1441000.000000,1381960.000000,196853
2015-04-01,1437000.000000,1437000.000000,1420000.000000,1423000.000000,1364697.500000,145321
2015-04-02,1434000.000000,1440000.000000,1423000.000000,1434000.000000,1375246.875000,138068
2015-04-03,1434000.000000,1440000.000000,1420000.000000,1434000.000000,1375246.875000,125403
2015-04-06,1443000.000000,1490000.000000,1435000.000000,1470000.000000,1409771.750000,211652
2015-04-07,1478000.000000,1485000.000000,1462000.000000,1462000.000000,1402099.500000,190521
2015-04-08,1470000.000000,1485000.000000,1460000.000000,1479000.000000,1418403.125000,155468
2015-04-09,1470000.000000,1489000.000000,1470000.000000,1483000.000000,1422239.375000,182151
2015-04-10,1480000.000000,1494000.000000,1478000.000000,1490000.000000,1428952.500000,199202
2015-04-13,1479000.000000,1491000.000000,1468000.000000,1479000.000000,1418403.125000,205866
2015-04-14,1485000.000000,1485000.000000,1465000.000000,1474000.000000,1413607.875000,188595
2015-04-15,1460000.000000,1470000.000000,1427000.000000,1446000.000000,1386755.125000,271021
2015-04-16,1462000.000000,1477000.000000,1447000.000000,1477000.000000,1416485.000000,215247
2015-04-17,1477000.000000,1478000.000000,1447000.000000,1450000.000000,1390591.375000,203446
2015-04-20,1446000.000000,1448000.000000,1423000.000000,1430000.000000,1371410.500000,247898
2015-04-21,1421000.000000,1445000.000000,1420000.000000,1444000.000000,1384837.250000,237053
2015-04-22,1444000.000000,1473000.000000,1436000.000000,1461000.000000,1401140.500000,253111
2015-04-23,1470000.000000,1470000.000000,1440000.000000,1451000.000000,1391550.375000,184903
2015-04-24,1449000.000000,1455000.000000,1400000.000000,1410000.000000,1352230.125000,381798
2015-04-27,1410000.000000,1411000.000000,1375000.000000,1395000.000000,1337844.625000,330343
2015-04-28,1390000.000000,1400000.000000,1359000.000000,1366000.000000,1310032.875000,313946
2015-04-29,1367000.000000,1394000.000000,1364000.000000,1385000.000000,1328254.250000,217913
2015-04-30,1385000.000000,1418000.000000,1379000.000000,1410000.000000,1352230.125000,367057
2015-05-04,1410000.000000,1423000.000000,1397000.000000,1400000.000000,1342639.875000,165674
2015-05-06,1400000.000000,1400000.000000,1356000.000000,1362000.000000,1306196.875000,265410
2015-05-07,1362000.000000,1375000.000000,1354000.000000,1370000.000000,1313869.125000,205148
2015-05-08,1366000.000000,1370000.000000,1338000.000000,1338000.000000,1283180.125000,189762
2015-05-11,1360000.000000,1360000.000000,1336000.000000,1336000.000000,1281262.000000,192809
2015-05-12,1345000.000000,1353000.000000,1324000.000000,1331000.000000,1276467.000000,212664
2015-05-13,1349000.000000,1349000.000000,1326000.000000,1333000.000000,1278385.000000,197545
2015-05-14,1341000.000000,1343000.000000,1328000.000000,1340000.000000,1285098.125000,169770
2015-05-15,1355000.000000,1356000.000000,1321000.000000,1326000.000000,1271671.625000,178447
2015-05-18,1335000.000000,1335000.000000,1309000.000000,1320000.000000,1265917.625000,192537
2015-05-19,1321000.000000,1355000.000000,1307000.000000,1338000.000000,1283180.125000,173618
2015-05-20,1349000.000000,1370000.000000,1341000.000000,1366000.000000,1310032.875000,205829
2015-05-21,1371000.000000,1372000.000000,1344000.000000,1352000.000000,1296606.500000,144212
2015-05-22,1353000.000000,1353000.000000,1335000.000000,1350000.000000,1294688.375000,163916
2015-05-26,1350000.000000,1369000.000000,1336000.000000,1362000.000000,1306196.875000,200683
2015-05-27,1360000.000000,1366000.000000,1313000.000000,1314000.000000,1260163.500000,345309
2015-05-28,1317000.000000,1321000.000000,1301000.000000,1309000.000000,1255368.250000,300963
2015-05-29,1320000.000000,1321000.000000,1297000.000000,1307000.000000,1253450.125000,347615
2015-06-01,1300000.000000,1301000.000000,1288000.000000,1291000.000000,1238105.625000,218439
2015-06-02,1300000.000000,1303000.000000,1288000.000000,1303000.000000,1249614.125000,175151
2015-06-03,1303000.000000,1316000.000000,1265000.000000,1273000.000000,1220843.000000,235388
2015-06-04,1315000.000000,1341000.000000,1305000.000000,1337000.000000,1282221.000000,388239
2015-06-05,1325000.000000,1355000.000000,1320000.000000,1341000.000000,1286057.000000,196563
2015-06-08,1345000.000000,1347000.000000,1313000.000000,1314000.000000,1260163.500000,202379
2015-06-09,1300000.000000,1310000.000000,1268000.000000,1282000.000000,1229474.625000,274705
2015-06-10,1282000.000000,1294000.000000,1262000.000000,1262000.000000,1210293.875000,250034
2015-06-11,1263000.000000,1274000.000000,1253000.000000,1257000.000000,1205498.750000,306281
